date,campaign,funnel_stage,ad_set,ad,creative_id,ad_type,platform,audience,audience_type,audience_size,impressions,clicks,spend,cpc,cpm,video_views,leads,conversions,revenue
2024-01-01,Traffic,Consideration,Set_1,Ad_11,Creative_6,Image,LinkedIn,Interest_In_Home_Fitness,Interest,Medium,942,41,23.52,0.57,24.97,0,0,0,0.0
2024-01-24,Traffic,Consideration,Set_3,Ad_16,Creative_10,Image,Instagram,Interest_In_Tech_Gadgets,Interest,Medium,1009,21,1.05,0.05,1.04,0,0,1,15.36
2024-01-10,Traffic,Consideration,Set_4,Ad_19,Creative_6,Image,Instagram,Broad_35-54_UK,Broad,Broad,990,3,1.23,0.41,1.24,0,0,0,0.0
2024-04-02,Video_Views,Awareness,Set_3,Ad_4,Creative_9,Image,Instagram,Broad_35-54_UK,Broad,Broad,970,5,0.72,0.14,0.74,3,0,0,0.0
2024-02-12,Retargeting,Conversion,Set_3,Ad_12,Creative_5,Carousel,Facebook,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1039,28,23.77,0.85,22.88,0,0,1,21.54
2024-01-19,Retargeting,Conversion,Set_3,Ad_1,Creative_5,Carousel,TikTok,Interest_In_Tech_Gadgets,Interest,Medium,971,13,8.41,0.65,8.66,0,0,0,0.0
2024-03-10,Conversions,Conversion,Set_2,Ad_1,Creative_2,Carousel,Instagram,Interest_In_Organic_Food,Interest,Broad,1009,29,12.41,0.43,12.3,0,0,1,42.31
2024-01-13,Video_Views,Awareness,Set_1,Ad_4,Creative_1,Image,LinkedIn,Retargeting_Email_Engagers,Retargeting,Medium,1012,43,26.14,0.61,25.83,21,0,0,0.0
2024-03-05,Traffic,Consideration,Set_3,Ad_19,Creative_6,Image,Instagram,Interest_In_Organic_Food,Interest,Narrow,1055,32,9.4,0.29,8.91,0,0,0,0.0
2024-01-25,Traffic,Consideration,Set_4,Ad_10,Creative_2,Video,Facebook,Interest_In_Tech_Gadgets,Interest,Medium,1015,19,3.23,0.17,3.18,0,0,0,0.0
2024-02-28,Conversions,Conversion,Set_3,Ad_7,Creative_6,Image,Facebook,Interest_In_Sustainable_Fashion,Interest,Broad,963,39,31.06,0.8,32.25,0,2,3,172.89
2024-02-08,Video_Views,Awareness,Set_2,Ad_14,Creative_4,Image,LinkedIn,Custom_List_Past_Purchasers,Custom_List,Broad,977,10,9.52,0.95,9.74,7,0,0,0.0
2024-02-22,Retargeting,Conversion,Set_4,Ad_11,Creative_3,Video,Facebook,Lookalike_Top_Spenders,Lookalike,Broad,1022,8,1.86,0.23,1.82,0,0,0,0.0
2024-05-17,Brand_Awareness,Awareness,Set_3,Ad_3,Creative_8,Image,Facebook,Broad_18-34_US,Broad,Medium,1031,23,12.63,0.55,12.25,0,0,0,0.0
2024-01-20,Retargeting,Conversion,Set_1,Ad_19,Creative_10,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Broad,990,31,24.26,0.78,24.51,0,0,1,0.89
2024-02-03,Traffic,Consideration,Set_4,Ad_1,Creative_9,Image,X,Interest_In_Tech_Gadgets,Interest,Narrow,992,14,11.48,0.82,11.57,0,0,0,0.0
2024-01-20,Video_Views,Awareness,Set_3,Ad_13,Creative_7,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Medium,1007,17,6.85,0.4,6.8,15,0,0,0.0
2024-01-15,Retargeting,Conversion,Set_1,Ad_11,Creative_9,Video,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,1012,23,10.18,0.44,10.06,0,0,0,0.0
2024-03-28,Retargeting,Conversion,Set_3,Ad_10,Creative_6,Carousel,Instagram,Interest_In_Home_Fitness,Interest,Medium,982,19,8.92,0.47,9.08,0,0,0,0.0
2024-02-13,Video_Views,Awareness,Set_3,Ad_9,Creative_10,Carousel,TikTok,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1000,14,7.4,0.53,7.4,14,0,0,0.0
2024-01-30,Retargeting,Conversion,Set_3,Ad_11,Creative_3,Carousel,TikTok,Interest_In_Organic_Food,Interest,Narrow,959,16,5.82,0.36,6.07,0,0,0,0.0
2024-01-08,Conversions,Conversion,Set_1,Ad_3,Creative_1,Image,LinkedIn,Interest_In_Tech_Gadgets,Interest,Narrow,973,2,1.17,0.58,1.2,0,0,0,0.0
2024-03-19,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_10,Image,X,Interest_In_Tech_Gadgets,Interest,Broad,1016,21,10.27,0.49,10.11,0,0,0,0.0
2024-02-06,Traffic,Consideration,Set_1,Ad_8,Creative_6,Video,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Narrow,966,4,0.4,0.1,0.41,0,0,0,-0.0
2024-02-01,Brand_Awareness,Awareness,Set_2,Ad_1,Creative_9,Image,X,Interest_In_Tech_Gadgets,Interest,Medium,997,32,14.13,0.44,14.17,0,0,0,0.0
2024-01-20,Traffic,Consideration,Set_4,Ad_18,Creative_5,Video,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Narrow,979,25,13.47,0.54,13.76,0,0,0,0.0
2024-01-16,Conversions,Conversion,Set_4,Ad_13,Creative_3,Video,TikTok,Retargeting_Email_Engagers,Retargeting,Broad,914,27,23.45,0.87,25.66,0,0,0,0.0
2024-01-13,Retargeting,Conversion,Set_2,Ad_14,Creative_5,Carousel,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1015,26,20.44,0.79,20.14,0,0,0,0.0
2024-01-06,Retargeting,Conversion,Set_2,Ad_1,Creative_3,Carousel,Instagram,Interest_In_Tech_Gadgets,Interest,Broad,1010,37,12.38,0.33,12.26,0,0,0,0.0
2024-01-26,Conversions,Conversion,Set_3,Ad_7,Creative_9,Image,Facebook,Retargeting_Product_Viewers,Retargeting,Narrow,968,26,7.95,0.31,8.21,0,0,1,42.27
2024-01-08,Brand_Awareness,Awareness,Set_2,Ad_7,Creative_3,Carousel,Facebook,Interest_In_Home_Fitness,Interest,Narrow,995,37,18.91,0.51,19.01,0,0,1,13.33
2024-02-15,Brand_Awareness,Awareness,Set_3,Ad_20,Creative_1,Carousel,Facebook,Lookalike_Top_Spenders,Lookalike,Medium,1020,12,4.5,0.38,4.41,0,0,0,0.0
2024-02-24,Brand_Awareness,Awareness,Set_2,Ad_14,Creative_9,Image,X,Retargeting_Cart_Abandoners,Retargeting,Narrow,977,9,6.59,0.73,6.75,0,0,0,0.0
2024-02-03,Retargeting,Conversion,Set_3,Ad_1,Creative_9,Video,TikTok,Interest_In_Home_Fitness,Interest,Medium,1034,24,5.16,0.22,4.99,0,0,1,18.18
2024-02-02,Brand_Awareness,Awareness,Set_4,Ad_6,Creative_6,Video,Instagram,Interest_In_Tech_Gadgets,Interest,Medium,989,28,16.25,0.58,16.43,0,0,1,23.88
2024-01-17,Conversions,Conversion,Set_3,Ad_18,Creative_3,Video,X,Retargeting_Cart_Abandoners,Retargeting,Narrow,1008,29,19.71,0.68,19.55,0,0,1,47.12
2024-01-10,Video_Views,Awareness,Set_1,Ad_11,Creative_8,Carousel,Instagram,Retargeting_Email_Engagers,Retargeting,Narrow,1005,17,14.17,0.83,14.1,9,0,0,0.0
2024-01-18,Retargeting,Conversion,Set_2,Ad_4,Creative_8,Image,LinkedIn,Lookalike_Top_Spenders,Lookalike,Broad,1085,38,13.75,0.36,12.67,0,0,1,18.96
2024-02-01,Brand_Awareness,Awareness,Set_4,Ad_6,Creative_4,Image,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,934,27,5.75,0.21,6.16,0,0,1,38.74
2024-01-02,Retargeting,Conversion,Set_2,Ad_19,Creative_3,Video,TikTok,Interest_In_Home_Fitness,Interest,Narrow,992,34,9.48,0.28,9.56,0,0,0,0.0
2024-03-10,Traffic,Consideration,Set_2,Ad_19,Creative_7,Carousel,TikTok,Retargeting_Email_Engagers,Retargeting,Narrow,1048,28,23.62,0.84,22.54,0,0,0,0.0
2024-01-20,Traffic,Consideration,Set_1,Ad_14,Creative_5,Image,X,Custom_List_Newsletter_Subscribers,Custom_List,Broad,995,10,4.58,0.46,4.6,0,0,0,0.0
2024-01-13,Traffic,Consideration,Set_2,Ad_8,Creative_4,Video,Instagram,Interest_In_Tech_Gadgets,Interest,Broad,988,43,22.13,0.51,22.4,0,1,2,55.78
2024-01-16,Video_Views,Awareness,Set_2,Ad_11,Creative_2,Video,TikTok,Interest_In_Organic_Food,Interest,Medium,1005,27,20.64,0.76,20.54,26,0,0,0.0
2024-02-24,Retargeting,Conversion,Set_4,Ad_16,Creative_4,Video,Instagram,Interest_In_Home_Fitness,Interest,Medium,950,26,13.94,0.54,14.67,0,0,0,0.0
2024-01-17,Brand_Awareness,Awareness,Set_3,Ad_9,Creative_2,Carousel,X,Retargeting_Email_Engagers,Retargeting,Medium,1031,29,14.94,0.52,14.49,0,0,1,9.9
2024-03-22,Traffic,Consideration,Set_4,Ad_20,Creative_10,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Narrow,1001,37,17.67,0.48,17.65,0,0,0,0.0
2024-01-03,Traffic,Consideration,Set_4,Ad_3,Creative_10,Image,Instagram,Lookalike_Top_Spenders,Lookalike,Medium,1003,30,17.16,0.57,17.11,0,0,0,0.0
2024-01-17,Retargeting,Conversion,Set_4,Ad_4,Creative_3,Video,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,1085,2,1.08,0.54,1.0,0,0,0,0.0
2024-01-07,Video_Views,Awareness,Set_2,Ad_5,Creative_3,Image,Instagram,Lookalike_Top_Spenders,Lookalike,Broad,1008,28,11.86,0.42,11.77,15,0,1,12.55
2024-01-02,Conversions,Conversion,Set_4,Ad_2,Creative_1,Image,TikTok,Interest_In_Sustainable_Fashion,Interest,Narrow,972,21,13.89,0.66,14.29,0,0,0,0.0
2024-01-15,Conversions,Conversion,Set_4,Ad_20,Creative_10,Carousel,LinkedIn,Retargeting_Product_Viewers,Retargeting,Broad,952,34,28.31,0.83,29.74,0,1,1,72.75
2024-02-05,Retargeting,Conversion,Set_3,Ad_7,Creative_3,Video,X,Custom_List_Newsletter_Subscribers,Custom_List,Broad,1014,23,11.87,0.52,11.71,0,0,0,0.0
2024-02-12,Traffic,Consideration,Set_4,Ad_2,Creative_5,Video,Facebook,Interest_In_Sustainable_Fashion,Interest,Narrow,1005,17,11.55,0.68,11.49,0,0,0,0.0
2024-01-03,Traffic,Consideration,Set_4,Ad_3,Creative_2,Video,TikTok,Broad_35-54_UK,Broad,Broad,983,24,14.55,0.61,14.8,0,0,0,0.0
2024-01-14,Retargeting,Conversion,Set_1,Ad_12,Creative_2,Carousel,Instagram,Interest_In_Sustainable_Fashion,Interest,Broad,1022,8,4.18,0.52,4.09,0,0,0,0.0
2024-07-07,Brand_Awareness,Awareness,Set_2,Ad_19,Creative_6,Carousel,Instagram,Broad_18-34_US,Broad,Broad,952,12,5.63,0.47,5.91,0,0,0,0.0
2024-01-04,Brand_Awareness,Awareness,Set_1,Ad_10,Creative_9,Carousel,Instagram,Retargeting_Cart_Abandoners,Retargeting,Medium,983,27,9.82,0.36,9.99,0,0,1,29.02
2024-01-18,Traffic,Consideration,Set_1,Ad_20,Creative_8,Video,Instagram,Lookalike_Top_Spenders,Lookalike,Broad,962,20,7.52,0.38,7.82,0,0,0,0.0
2024-01-29,Brand_Awareness,Awareness,Set_2,Ad_19,Creative_3,Image,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Broad,977,33,22.62,0.69,23.15,0,0,0,0.0
2024-01-01,Retargeting,Conversion,Set_1,Ad_5,Creative_2,Image,Instagram,Lookalike_Recent_Purchasers,Lookalike,Narrow,981,0,0.0,0.0,0.0,0,0,0,0.0
2024-01-20,Retargeting,Conversion,Set_4,Ad_15,Creative_2,Carousel,Instagram,Lookalike_Top_Spenders,Lookalike,Narrow,989,23,7.11,0.31,7.19,0,0,1,18.25
2024-01-22,Brand_Awareness,Awareness,Set_1,Ad_13,Creative_1,Image,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Narrow,995,26,17.47,0.67,17.56,0,0,0,0.0
2024-01-18,Brand_Awareness,Awareness,Set_1,Ad_15,Creative_9,Carousel,Instagram,Custom_List_Past_Purchasers,Custom_List,Medium,1013,22,7.84,0.36,7.74,0,0,0,0.0
2024-03-05,Retargeting,Conversion,Set_2,Ad_7,Creative_1,Image,TikTok,Custom_List_Past_Purchasers,Custom_List,Broad,1016,21,12.63,0.6,12.43,0,0,0,0.0
2024-02-20,Conversions,Conversion,Set_2,Ad_14,Creative_1,Carousel,LinkedIn,Interest_In_Tech_Gadgets,Interest,Narrow,1019,1,0.23,0.23,0.23,0,0,0,0.0
2024-02-20,Traffic,Consideration,Set_4,Ad_10,Creative_3,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Narrow,974,18,4.88,0.27,5.01,0,0,0,0.0
2024-01-12,Brand_Awareness,Awareness,Set_1,Ad_10,Creative_7,Carousel,Facebook,Broad_18-34_US,Broad,Broad,993,29,9.54,0.33,9.61,0,0,1,19.98
2024-01-07,Video_Views,Awareness,Set_2,Ad_11,Creative_3,Video,Facebook,Retargeting_Email_Engagers,Retargeting,Broad,1018,20,13.72,0.69,13.48,19,0,0,0.0
2024-01-29,Traffic,Consideration,Set_3,Ad_13,Creative_6,Image,Instagram,Lookalike_Top_Spenders,Lookalike,Broad,962,0,0.0,0.0,0.0,0,0,0,0.0
2024-03-08,Conversions,Conversion,Set_4,Ad_3,Creative_10,Carousel,Facebook,Broad_18-34_US,Broad,Narrow,971,34,9.03,0.27,9.3,0,0,0,0.0
2024-01-04,Video_Views,Awareness,Set_3,Ad_5,Creative_4,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Narrow,1030,15,4.63,0.31,4.5,11,0,0,0.0
2024-01-05,Retargeting,Conversion,Set_1,Ad_5,Creative_9,Video,X,Interest_In_Sustainable_Fashion,Interest,Medium,1011,6,3.33,0.56,3.29,0,0,0,0.0
2024-01-04,Conversions,Conversion,Set_3,Ad_13,Creative_1,Image,X,Broad_18-34_US,Broad,Narrow,967,31,19.17,0.62,19.82,0,0,1,44.51
2024-01-07,Conversions,Conversion,Set_1,Ad_5,Creative_7,Image,Facebook,Interest_In_Home_Fitness,Interest,Medium,1032,40,9.45,0.24,9.16,0,0,0,0.0
2024-01-03,Brand_Awareness,Awareness,Set_3,Ad_20,Creative_8,Carousel,Instagram,Retargeting_Cart_Abandoners,Retargeting,Narrow,1051,9,2.55,0.28,2.43,0,0,0,0.0
2024-01-02,Conversions,Conversion,Set_1,Ad_6,Creative_2,Video,TikTok,Retargeting_Email_Engagers,Retargeting,Narrow,1034,29,10.48,0.36,10.14,0,1,2,78.66
2024-01-01,Retargeting,Conversion,Set_4,Ad_19,Creative_3,Image,Facebook,Interest_In_Luxury_Travel,Interest,Narrow,1070,17,8.12,0.48,7.59,0,0,0,0.0
2024-01-21,Conversions,Conversion,Set_1,Ad_11,Creative_1,Carousel,X,Interest_In_Organic_Food,Interest,Narrow,988,21,7.32,0.35,7.41,0,0,0,0.0
2024-01-07,Traffic,Consideration,Set_3,Ad_2,Creative_10,Image,Instagram,Lookalike_Top_Spenders,Lookalike,Narrow,1031,55,18.6,0.34,18.04,0,0,1,39.32
2024-03-06,Conversions,Conversion,Set_4,Ad_16,Creative_6,Video,TikTok,Broad_18-34_US,Broad,Broad,1017,14,4.94,0.35,4.86,0,0,0,0.0
2024-02-07,Retargeting,Conversion,Set_3,Ad_20,Creative_6,Carousel,Facebook,Interest_In_Tech_Gadgets,Interest,Medium,962,2,0.94,0.47,0.98,0,0,0,0.0
2024-02-11,Conversions,Conversion,Set_3,Ad_14,Creative_2,Video,Instagram,Interest_In_Sustainable_Fashion,Interest,Medium,981,26,20.82,0.8,21.22,0,0,1,43.37
2024-02-12,Traffic,Consideration,Set_3,Ad_15,Creative_9,Image,LinkedIn,Lookalike_Top_Spenders,Lookalike,Narrow,995,28,14.21,0.51,14.28,0,0,1,20.53
2024-02-13,Brand_Awareness,Awareness,Set_1,Ad_17,Creative_7,Image,Facebook,Lookalike_Top_Spenders,Lookalike,Narrow,1009,11,4.19,0.38,4.15,0,0,0,0.0
2024-01-15,Video_Views,Awareness,Set_2,Ad_4,Creative_8,Image,LinkedIn,Interest_In_Luxury_Travel,Interest,Medium,995,27,15.15,0.56,15.23,17,0,0,0.0
2024-01-05,Traffic,Consideration,Set_4,Ad_17,Creative_2,Carousel,Facebook,Retargeting_Product_Viewers,Retargeting,Narrow,967,24,10.06,0.42,10.4,0,0,0,0.0
2024-02-14,Conversions,Conversion,Set_4,Ad_4,Creative_2,Carousel,Instagram,Retargeting_Email_Engagers,Retargeting,Narrow,986,30,21.2,0.71,21.5,0,1,2,117.78
2024-01-03,Conversions,Conversion,Set_1,Ad_15,Creative_7,Image,Facebook,Interest_In_Sustainable_Fashion,Interest,Broad,996,14,2.42,0.17,2.43,0,0,0,0.0
2024-01-01,Retargeting,Conversion,Set_1,Ad_8,Creative_6,Image,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,1048,23,7.21,0.31,6.88,0,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_1,Ad_10,Creative_5,Video,X,Retargeting_Product_Viewers,Retargeting,Medium,1013,25,18.02,0.72,17.79,0,0,0,0.0
2024-01-07,Traffic,Consideration,Set_4,Ad_6,Creative_1,Image,Facebook,Custom_List_Past_Purchasers,Custom_List,Narrow,1046,25,10.16,0.41,9.71,0,0,0,-0.0
2024-03-13,Video_Views,Awareness,Set_4,Ad_6,Creative_6,Carousel,X,Retargeting_Product_Viewers,Retargeting,Broad,974,12,7.81,0.65,8.02,8,0,0,0.0
2024-01-08,Retargeting,Conversion,Set_4,Ad_14,Creative_4,Image,TikTok,Interest_In_Organic_Food,Interest,Medium,989,34,25.21,0.74,25.49,0,0,0,0.0
2024-01-06,Brand_Awareness,Awareness,Set_1,Ad_11,Creative_7,Carousel,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Narrow,991,41,20.77,0.51,20.96,0,0,1,24.51
2024-01-02,Traffic,Consideration,Set_4,Ad_9,Creative_2,Image,LinkedIn,Interest_In_Luxury_Travel,Interest,Medium,996,7,4.64,0.66,4.66,0,0,0,0.0
2024-01-22,Conversions,Conversion,Set_1,Ad_17,Creative_8,Carousel,Instagram,Broad_35-54_UK,Broad,Narrow,1038,12,0.6,0.05,0.58,0,0,0,0.0
2024-01-15,Brand_Awareness,Awareness,Set_1,Ad_2,Creative_2,Video,X,Interest_In_Luxury_Travel,Interest,Medium,1070,15,11.54,0.77,10.79,0,0,0,0.0
2024-03-23,Conversions,Conversion,Set_3,Ad_19,Creative_1,Image,Facebook,Broad_18-34_US,Broad,Narrow,1028,26,1.3,0.05,1.26,0,0,0,0.0
2024-05-14,Retargeting,Conversion,Set_4,Ad_15,Creative_5,Image,Facebook,Interest_In_Organic_Food,Interest,Narrow,939,9,0.45,0.05,0.48,0,0,0,0.0
2024-02-12,Video_Views,Awareness,Set_2,Ad_18,Creative_5,Carousel,TikTok,Lookalike_Recent_Purchasers,Lookalike,Broad,936,26,3.63,0.14,3.88,15,0,0,0.0
2024-01-05,Video_Views,Awareness,Set_1,Ad_11,Creative_6,Image,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Broad,1005,17,7.04,0.41,7.0,14,0,0,0.0
2024-01-27,Traffic,Consideration,Set_1,Ad_9,Creative_10,Image,TikTok,Retargeting_Email_Engagers,Retargeting,Broad,964,9,4.83,0.54,5.01,0,0,0,0.0
2024-01-29,Conversions,Conversion,Set_4,Ad_13,Creative_4,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,1042,25,10.61,0.42,10.18,0,0,1,54.99
2024-01-15,Brand_Awareness,Awareness,Set_2,Ad_15,Creative_7,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Broad,982,13,9.93,0.76,10.11,0,0,0,0.0
2024-01-24,Retargeting,Conversion,Set_3,Ad_4,Creative_4,Image,LinkedIn,Interest_In_Luxury_Travel,Interest,Narrow,1004,15,9.06,0.6,9.02,0,0,1,2.61
2024-01-08,Retargeting,Conversion,Set_3,Ad_2,Creative_4,Video,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Broad,941,11,11.17,1.02,11.87,0,0,0,0.0
2024-02-28,Traffic,Consideration,Set_2,Ad_11,Creative_9,Carousel,LinkedIn,Interest_In_Home_Fitness,Interest,Narrow,974,22,17.01,0.77,17.46,0,0,0,0.0
2024-01-01,Video_Views,Awareness,Set_3,Ad_19,Creative_1,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Broad,1018,13,7.19,0.55,7.06,9,0,0,0.0
2024-01-11,Brand_Awareness,Awareness,Set_3,Ad_6,Creative_1,Image,LinkedIn,Broad_35-54_UK,Broad,Broad,1028,22,13.09,0.6,12.73,0,0,0,0.0
2024-03-26,Traffic,Consideration,Set_4,Ad_2,Creative_2,Image,TikTok,Retargeting_Cart_Abandoners,Retargeting,Broad,991,28,14.38,0.51,14.51,0,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_4,Ad_2,Creative_1,Carousel,Instagram,Custom_List_Newsletter_Subscribers,Custom_List,Broad,979,20,11.36,0.57,11.6,0,0,0,0.0
2024-02-10,Conversions,Conversion,Set_1,Ad_18,Creative_10,Carousel,Facebook,Interest_In_Sustainable_Fashion,Interest,Medium,943,22,4.2,0.19,4.45,0,0,0,0.0
2024-01-25,Video_Views,Awareness,Set_4,Ad_5,Creative_9,Image,Facebook,Lookalike_Recent_Purchasers,Lookalike,Medium,992,33,14.21,0.43,14.32,30,0,0,0.0
2024-01-08,Video_Views,Awareness,Set_3,Ad_17,Creative_7,Carousel,Facebook,Broad_35-54_UK,Broad,Narrow,957,15,9.44,0.63,9.86,10,0,0,0.0
2024-02-12,Conversions,Conversion,Set_3,Ad_18,Creative_6,Video,Instagram,Interest_In_Home_Fitness,Interest,Narrow,1042,21,7.39,0.35,7.09,0,0,0,0.0
2024-01-24,Video_Views,Awareness,Set_2,Ad_19,Creative_1,Video,LinkedIn,Retargeting_Product_Viewers,Retargeting,Medium,972,15,7.56,0.5,7.78,4,0,0,0.0
2024-02-05,Video_Views,Awareness,Set_2,Ad_2,Creative_7,Image,Facebook,Interest_In_Organic_Food,Interest,Broad,997,22,8.09,0.37,8.11,12,0,0,0.0
2024-01-07,Retargeting,Conversion,Set_3,Ad_16,Creative_7,Image,Facebook,Broad_35-54_UK,Broad,Narrow,968,32,9.9,0.31,10.23,0,0,0,0.0
2024-01-31,Video_Views,Awareness,Set_1,Ad_10,Creative_2,Carousel,TikTok,Interest_In_Luxury_Travel,Interest,Narrow,1009,24,14.4,0.6,14.27,8,0,0,0.0
2024-01-20,Traffic,Consideration,Set_4,Ad_19,Creative_7,Carousel,X,Broad_18-34_US,Broad,Narrow,1013,15,9.9,0.66,9.77,0,0,0,0.0
2024-01-29,Video_Views,Awareness,Set_2,Ad_15,Creative_1,Video,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,1010,11,4.86,0.44,4.81,11,0,0,0.0
2024-01-19,Conversions,Conversion,Set_1,Ad_19,Creative_5,Image,X,Interest_In_Sustainable_Fashion,Interest,Broad,1010,30,12.5,0.42,12.38,0,0,1,64.41
2024-01-14,Brand_Awareness,Awareness,Set_4,Ad_4,Creative_9,Video,X,Interest_In_Luxury_Travel,Interest,Narrow,985,30,24.0,0.8,24.37,0,0,1,36.19
2024-02-08,Traffic,Consideration,Set_2,Ad_16,Creative_9,Carousel,X,Custom_List_Newsletter_Subscribers,Custom_List,Broad,981,22,16.26,0.74,16.57,0,0,0,0.0
2024-02-26,Traffic,Consideration,Set_3,Ad_13,Creative_7,Carousel,X,Lookalike_Recent_Purchasers,Lookalike,Medium,1038,34,17.27,0.51,16.64,0,0,1,15.58
2024-02-14,Traffic,Consideration,Set_3,Ad_2,Creative_5,Carousel,TikTok,Interest_In_Luxury_Travel,Interest,Broad,955,24,18.83,0.78,19.72,0,0,0,0.0
2024-01-08,Video_Views,Awareness,Set_4,Ad_13,Creative_10,Video,TikTok,Interest_In_Sustainable_Fashion,Interest,Broad,987,21,13.98,0.67,14.16,12,0,0,0.0
2024-02-02,Retargeting,Conversion,Set_1,Ad_9,Creative_2,Image,LinkedIn,Retargeting_Product_Viewers,Retargeting,Medium,1004,28,18.44,0.66,18.37,0,0,0,0.0
2024-01-03,Retargeting,Conversion,Set_1,Ad_5,Creative_3,Video,TikTok,Interest_In_Tech_Gadgets,Interest,Narrow,950,18,7.08,0.39,7.45,0,0,1,13.01
2024-01-17,Traffic,Consideration,Set_3,Ad_19,Creative_5,Video,Instagram,Broad_35-54_UK,Broad,Broad,979,0,0.0,0.0,0.0,0,0,0,0.0
2024-02-14,Video_Views,Awareness,Set_2,Ad_1,Creative_9,Video,TikTok,Retargeting_Email_Engagers,Retargeting,Narrow,981,24,22.87,0.95,23.31,17,0,1,38.92
2024-01-20,Retargeting,Conversion,Set_2,Ad_20,Creative_7,Video,Facebook,Interest_In_Luxury_Travel,Interest,Narrow,994,28,4.3,0.15,4.33,0,0,0,0.0
2024-02-03,Retargeting,Conversion,Set_2,Ad_17,Creative_7,Image,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,1037,28,6.06,0.22,5.84,0,0,0,0.0
2024-01-17,Brand_Awareness,Awareness,Set_1,Ad_3,Creative_10,Image,X,Lookalike_Recent_Purchasers,Lookalike,Narrow,985,12,5.47,0.46,5.55,0,0,0,0.0
2024-01-23,Traffic,Consideration,Set_3,Ad_20,Creative_7,Carousel,Instagram,Broad_35-54_UK,Broad,Narrow,1032,19,9.62,0.51,9.32,0,0,0,0.0
2024-03-21,Brand_Awareness,Awareness,Set_2,Ad_7,Creative_6,Image,LinkedIn,Custom_List_Past_Purchasers,Custom_List,Medium,1049,13,6.32,0.49,6.02,0,0,0,0.0
2024-03-29,Traffic,Consideration,Set_2,Ad_2,Creative_2,Carousel,X,Interest_In_Tech_Gadgets,Interest,Broad,966,6,3.49,0.58,3.61,0,0,0,0.0
2024-01-21,Retargeting,Conversion,Set_3,Ad_1,Creative_8,Video,Instagram,Interest_In_Tech_Gadgets,Interest,Medium,1025,30,8.95,0.3,8.73,0,0,0,0.0
2024-01-03,Traffic,Consideration,Set_3,Ad_4,Creative_1,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Medium,984,14,7.07,0.5,7.18,0,0,0,0.0
2024-02-25,Traffic,Consideration,Set_3,Ad_9,Creative_7,Video,Facebook,Broad_18-34_US,Broad,Broad,972,0,0.0,0.0,0.0,0,0,0,0.0
2024-04-09,Brand_Awareness,Awareness,Set_4,Ad_16,Creative_5,Image,Facebook,Broad_18-34_US,Broad,Broad,1036,17,9.67,0.57,9.33,0,0,0,0.0
2024-01-22,Video_Views,Awareness,Set_1,Ad_18,Creative_8,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Narrow,1013,1,0.35,0.35,0.35,0,0,0,0.0
2024-01-31,Video_Views,Awareness,Set_2,Ad_4,Creative_7,Video,X,Lookalike_Recent_Purchasers,Lookalike,Medium,1021,30,29.14,0.97,28.54,18,0,0,0.0
2024-02-18,Video_Views,Awareness,Set_1,Ad_8,Creative_7,Video,X,Retargeting_Email_Engagers,Retargeting,Narrow,978,25,7.98,0.32,8.16,18,0,0,0.0
2024-01-04,Conversions,Conversion,Set_4,Ad_20,Creative_10,Carousel,TikTok,Retargeting_Email_Engagers,Retargeting,Narrow,999,22,11.11,0.5,11.12,0,1,1,54.13
2024-02-06,Retargeting,Conversion,Set_4,Ad_10,Creative_2,Video,TikTok,Interest_In_Luxury_Travel,Interest,Broad,1050,26,21.97,0.84,20.92,0,0,0,0.0
